licence_id,licence_cohort_id,text
97117,87914,"Licence granted for use by a law enforcement agency."
97120,87917,"Licence granted for government end use."
97122,87919,"Licence granted for demonstration to potential customers. Civilian / commercial end use."
97171,87961,"Licence granted for demonstration to potential customers. The Navy are the potential end users."
97173,87962,"Licence granted for civilian / commercial end use."
97176,87964,"Licence granted for armed forces end use."
97177,87965,"Licence granted for anti-piracy operations. For civilian / commercial end use."
97193,87981,"Licence granted for demonstration to potential customers. Civilian / commercial end use."
97199,87987,"Licence granted for government end use."
97207,87995,"Licence granted for sporting / hunting purposes. For Navy end use."
97257,88042,"Licence granted for humanitarian end use."
97264,88048,"Licence granted for armed forces end use."
97272,88056,"Licence granted for civilian / commercial end use."
97303,88087,"Licence granted for explosive detection / disposal purposes. For Armed Forces end use."
97324,88106,"Licence granted for civilian / commercial end use."
97334,88116,"Licence granted for civilian / commercial end use."
97338,88120,"Licence granted for sporting / hunting purposes for personal end use."
97351,88129,"Licence granted for sporting / hunting purposes for civilian / commercial end use."
97390,88161,"Licence granted for accessories / spare parts for end use by the Air Force."
97390,88161,"Licence granted for demonstration to potential customers. Civilian / commercial end use."
97392,88163,"Licence granted for government end use."
97396,88167,"Licence granted for civilian / commercial end use."
97429,88196,"Licence granted for end use by a International Organisation."
97444,88209,"Licence granted for explosive detection / disposal purposes. For Armed Forces end use."
97466,88230,"Licence granted for end use by the Air Force."
97477,88241,"Licence granted for humanitarian end use."
97491,88254,"Licence granted for use by a law enforcement agency."
97492,88255,"Licence granted for use by a law enforcement agency."
97540,88301,"Licence granted for civilian / commercial end use."
97557,88317,"Licence granted for use by a law enforcement agency."
97576,88335,"Licence granted for civilian / commercial end use."
97588,88345,"Licence granted for demonstration to potential customers. Civilian / commercial end use."
97619,88375,"Licence granted for use by a law enforcement agency."
97636,88390,"Licence granted for sporting / hunting purposes for civilian / commercial end use."
97646,88399,"Licence granted for explosive detection / disposal purposes. For Government end use."
97654,88407,"Licence granted for armed forces end use."
97689,88440,"Licence granted for anti-piracy operations. For civilian / commercial end use."
97698,88449,"Licence granted for sporting / hunting purposes for civilian / commercial end use."
97700,88451,"Licence granted for Diplomatic missions."
97712,88463,"Licence granted for demonstration to potential customers. Law enforcement agencies are the potential end users."
97716,88466,"Licence granted for civilian / commercial end use."
97717,88467,"Licence granted for cryptographic equipment for civilian / commercial end use."
97746,88494,"Licence granted for Diplomatic missions."
97754,88501,"Licence granted for use by a law enforcement agency."
97763,88510,"Licence granted for civilian / commercial end use."
97777,88522,"Licence granted for use by a law enforcement agency."
97793,88538,"Licence granted for end use by a International Organisation."
97794,88539,"Licence granted for cryptographic equipment for civilian / commercial end use."
97794,88539,"Licence granted for testing and evaluation purposes. For civilian / commercial end use."
97799,88544,"Licence granted for end use by the Air Force."
97865,88602,"Licence granted for civilian / commercial end use."
97866,88603,"Licence granted for civilian / commercial end use."
97913,88647,"Licence granted for civilian / commercial end use."
97917,88651,"Licence granted for civilian / commercial end use."
97931,88664,"End use country is a State Party to the CWC. For civilian / commercial end use."
97945,88675,"Licence granted for accessories / spare parts for civilian / commercial end use."
97947,88677,"Licence granted for training purposes. For law enforcement agency end use."
97951,88681,"Licence granted for cryptographic equipment for civilian / commercial end use."
97951,88681,"Licence granted for testing and evaluation purposes. For civilian / commercial end use."
98009,88731,"Licence granted for explosive detection / disposal purposes. For Armed Forces end use."
98031,88751,"Licence granted for end use by the Air Force."
98032,88752,"Licence granted for government end use."
98060,88779,"Licence granted for demonstration to potential customers. Civilian / commercial end use."
98063,88782,"Licence granted for use by a law enforcement agency."
98083,88800,"Licence granted for end use by the Air Force."
98099,88811,"Licence granted for armed forces end use."
98116,88827,"Licence granted for sporting / hunting purposes for personal end use."
98117,88827,"Licence granted for sporting / hunting purposes for personal end use."
98118,88828,"Licence granted for testing and evaluation purposes. For civilian / commercial end use."
98123,88832,"Licence granted for civilian / commercial end use."
98129,88838,"Licence granted for cryptographic equipment for civilian / commercial end use."
